delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delay_hours,delayed,delivery_status,delivery_rating,delivery_cost,cost_per_km,cost_per_kg
21920,ecom express,automobile parts,ev bike,express,east,clear,71.3,36.66,2,3,-1,no,delivered,4,516.48,7.243758765778401,14.088379705400984
21921,dhl,clothing,ev van,same day,south,rainy,35.3,8.35,6,8,-2,no,delivered,4,301.55,8.542492917847026,36.11377245508982
21922,blue dart,documents,bike,same day,west,hot,148.7,44.13,5,8,-3,no,delivered,4,975.89,6.562811028917284,22.11398141853614
21923,ecom express,cosmetics,scooter,same day,east,hot,99.1,7.25,4,8,-4,no,delivered,4,617.25,6.2285570131180625,85.13793103448276
21924,blue dart,automobile parts,scooter,express,west,hot,114.4,27.24,5,4,1,yes,failed,1,703.72,6.1513986013986015,25.834067547723937
21925,ecom express,automobile parts,truck,express,north,cold,231.0,45.0,7,6,1,yes,failed,2,1340.0,5.800865800865801,29.77777777777778
21926,ecom express,documents,bike,standard,north,rainy,264.5,17.31,15,24,-9,no,delivered,5,1374.43,5.196332703213611,79.40092432120163
21927,ekart,automobile parts,ev van,two day,west,hot,251.7,42.12,5,16,-11,no,delivered,3,1384.86,5.502026221692491,32.87891737891738
21928,xpressbees,cosmetics,ev bike,express,east,clear,175.5,9.58,5,5,0,no,delivered,5,956.24,5.448660968660969,99.81628392484342
21929,amazon logistics,furniture,ev van,standard,north,cold,44.1,23.83,1,24,-23,no,delivered,5,291.99,6.6210884353741495,12.253042383550149
21930,fedex,groceries,bike,express,west,cold,108.9,9.31,5,4,1,yes,delayed,2,622.43,5.715610651974288,66.85606874328678
21931,xpressbees,fragile items,scooter,two day,north,foggy,138.3,42.82,6,16,-10,no,delivered,4,819.96,5.928850325379609,19.148995796356843
21932,blue dart,fragile items,van,same day,north,stormy,165.6,23.04,7,8,-1,no,delivered,3,997.12,6.021256038647343,43.27777777777778
21933,fedex,automobile parts,ev bike,same day,east,rainy,45.9,32.88,4,8,-4,no,delivered,4,428.14,9.327668845315904,13.021289537712894
21934,fedex,furniture,truck,two day,north,hot,90.4,32.83,4,16,-12,no,delivered,4,550.49,6.089491150442478,16.76789521778861
21935,shadowfax,documents,van,same day,west,rainy,252.0,26.88,11,8,3,yes,delayed,3,1440.64,5.7168253968253975,53.5952380952381
21936,ecom express,fragile items,scooter,two day,east,stormy,296.4,40.07,13,16,-3,no,delivered,4,1602.21,5.405566801619433,39.98527576740704
21937,amazon logistics,documents,scooter,two day,central,foggy,69.4,16.32,6,16,-10,no,delivered,4,395.96,5.705475504322766,24.262254901960784
21938,shadowfax,cosmetics,van,same day,east,rainy,226.4,30.04,9,8,1,yes,delayed,2,1322.12,5.839752650176678,44.011984021304926
21939,dhl,furniture,ev bike,standard,north,hot,82.4,47.96,2,24,-22,no,delivered,4,555.88,6.746116504854369,11.590492076730609
21940,dhl,pharmacy,ev van,same day,east,hot,43.8,38.24,2,8,-6,no,delivered,4,433.72,9.902283105022832,11.342050209205022
21941,delhivery,clothing,van,two day,west,clear,44.0,36.24,2,16,-14,no,delivered,4,328.72,7.470909090909092,9.070640176600442
21942,fedex,documents,ev van,same day,central,foggy,252.1,7.98,10,8,2,yes,delayed,3,1384.44,5.491630305434351,173.48872180451127
21943,ekart,pharmacy,scooter,standard,north,stormy,138.4,3.82,7,24,-17,no,delivered,4,703.46,5.082803468208093,184.151832460733
21944,amazon logistics,documents,ev van,two day,west,rainy,189.9,17.29,10,16,-6,no,delivered,5,1001.37,5.2731437598736175,57.91613649508387
21945,xpressbees,cosmetics,bike,two day,west,rainy,266.1,12.73,11,16,-5,no,delivered,4,1368.69,5.1435174746335965,107.51688923802043
21946,ecom express,automobile parts,ev bike,same day,central,stormy,179.4,28.18,12,8,4,yes,failed,1,1081.54,6.028651059085841,38.379701916252664
21947,ecom express,electronics,ev van,standard,east,foggy,3.6,30.19,3,24,-21,no,delivered,4,98.57,27.380555555555553,3.264988406757204
21948,dhl,automobile parts,scooter,same day,central,cold,184.8,31.17,5,8,-3,no,delivered,5,1117.51,6.0471320346320345,35.8521013795316
21949,dhl,clothing,ev bike,two day,east,hot,21.4,34.4,0,16,-16,no,delivered,3,210.2,9.822429906542057,6.1104651162790695
21950,shadowfax,clothing,bike,express,north,hot,136.9,4.47,7,4,3,yes,delayed,2,747.91,5.463184806428049,167.31767337807605
21951,dhl,fragile items,ev van,same day,north,cold,232.3,22.35,5,8,-3,no,delivered,5,1328.55,5.719113215669393,59.44295302013422
21952,ekart,clothing,van,two day,north,hot,251.5,47.35,7,16,-9,no,delivered,5,1399.55,5.564811133200795,29.55755015839493
21953,xpressbees,pharmacy,van,same day,east,stormy,126.3,26.86,7,8,-1,no,delivered,3,812.08,6.429770387965163,30.233804914370815
21954,fedex,electronics,ev van,same day,central,rainy,176.5,32.22,7,8,-1,no,delivered,4,1079.16,6.114220963172805,33.49348230912477
21955,ecom express,electronics,ev van,express,east,rainy,235.0,36.19,9,6,3,yes,failed,1,1333.57,5.674765957446808,36.849129593810446
21956,blue dart,clothing,scooter,standard,central,rainy,89.7,37.07,8,24,-16,no,delivered,5,559.71,6.239799331103679,15.09873212840572
21957,dhl,furniture,ev van,express,east,clear,173.3,44.93,5,5,0,no,delivered,5,1051.29,6.066301211771494,23.398397507233472
21958,fedex,documents,scooter,same day,west,hot,66.9,40.0,1,8,-7,no,delivered,5,554.5,8.288490284005979,13.8625
21959,ecom express,documents,ev bike,same day,south,cold,65.7,10.17,3,8,-5,no,delivered,5,459.01,6.986453576864536,45.133726647000984
21960,shadowfax,fragile items,ev bike,express,north,hot,76.6,2.01,2,3,-1,no,delivered,5,439.03,5.731462140992167,218.4228855721393
21961,delhivery,clothing,truck,express,west,rainy,142.7,40.66,7,4,3,yes,delayed,2,885.48,6.205185704274703,21.777668470241025
21962,dhl,electronics,truck,standard,north,cold,29.3,23.36,3,24,-21,no,delivered,3,216.58,7.391808873720136,9.271404109589042
21963,amazon logistics,electronics,van,express,central,stormy,227.8,30.89,12,6,6,yes,delayed,3,1281.67,5.626294995610184,41.49142117190029
21964,ekart,fragile items,van,same day,central,cold,95.8,26.88,2,8,-6,no,delivered,3,659.64,6.885594989561587,24.540178571428573
21965,dhl,furniture,truck,standard,south,hot,242.4,48.94,9,24,-15,no,delivered,5,1358.82,5.6056930693069305,27.76501838986514
21966,blue dart,automobile parts,ev van,same day,north,foggy,35.8,43.36,6,8,-2,no,delivered,5,409.08,11.4268156424581,9.43450184501845
21967,xpressbees,fragile items,van,standard,central,stormy,206.1,31.32,10,24,-14,no,delivered,4,1124.46,5.4558951965065505,35.90229885057472
21968,blue dart,documents,truck,two day,central,stormy,282.4,10.52,9,16,-7,no,delivered,5,1443.56,5.111756373937677,137.22053231939162
21969,dhl,fragile items,ev bike,same day,east,foggy,269.5,30.87,7,8,-1,no,delivered,5,1540.11,5.71469387755102,49.89018464528668
21970,xpressbees,furniture,ev van,two day,south,stormy,270.6,47.09,12,16,-4,no,delivered,4,1494.27,5.522062084257206,31.732214907623696
21971,ecom express,pharmacy,ev van,express,east,hot,72.0,7.17,2,3,-1,no,delivered,4,431.51,5.993194444444445,60.18270571827057
21972,blue dart,furniture,van,express,central,rainy,153.2,31.24,7,5,2,yes,delayed,2,909.72,5.938120104438643,29.120358514724714
21973,ekart,cosmetics,ev van,express,east,rainy,291.4,45.89,13,7,6,yes,delayed,2,1632.7206,5.603021962937544,35.57900631945958
21974,blue dart,clothing,van,standard,north,stormy,33.5,2.54,7,24,-17,no,delivered,5,175.12,5.227462686567164,68.94488188976378
21975,dhl,electronics,bike,same day,west,hot,256.1,19.86,6,8,-2,no,delivered,4,1440.08,5.623115970324092,72.5115810674723
21976,ecom express,cosmetics,bike,standard,central,cold,194.5,16.07,6,24,-18,no,delivered,5,1020.71,5.247866323907455,63.5164903546982
21977,ekart,automobile parts,scooter,two day,north,cold,87.7,16.09,3,16,-13,no,delivered,5,486.77,5.550399087799316,30.252952144188935
21978,ekart,pharmacy,van,two day,east,cold,71.3,3.5,4,16,-12,no,delivered,4,367.0,5.14726507713885,104.85714285714286
21979,dhl,clothing,van,express,east,rainy,292.1,36.27,9,7,2,yes,delayed,3,1619.31,5.543683669976035,44.645988420181965
21980,ecom express,clothing,scooter,express,west,stormy,14.9,17.12,8,2,6,yes,delayed,3,175.86,11.80268456375839,10.272196261682243
21981,fedex,furniture,scooter,standard,east,rainy,182.1,7.27,9,24,-15,no,delivered,4,932.31,5.119769357495882,128.24071526822559
21982,shadowfax,automobile parts,bike,express,south,rainy,98.7,49.52,6,3,3,yes,delayed,2,692.39,7.015096251266463,13.982027463651049
21983,amazon logistics,pharmacy,ev van,standard,west,clear,218.3,38.11,6,24,-18,no,delivered,3,1205.83,5.523728813559321,31.640776699029125
21984,xpressbees,documents,scooter,same day,north,cold,259.3,15.64,7,8,-1,no,delivered,4,1443.42,5.566602391052834,92.29028132992327
21985,shadowfax,pharmacy,truck,two day,east,foggy,246.7,7.96,6,16,-10,no,delivered,4,1257.38,5.096797730036482,157.96231155778895
21986,shadowfax,clothing,van,standard,south,cold,251.8,45.41,11,24,-13,no,delivered,4,1395.23,5.541024622716441,30.725170667253913
21987,fedex,furniture,van,standard,central,rainy,282.5,40.21,10,24,-14,no,delivered,4,1533.13,5.427008849557523,38.12807759263865
21988,blue dart,automobile parts,scooter,same day,west,stormy,238.7,20.08,14,8,6,yes,failed,1,1353.74,5.67130289065773,67.41733067729085
21989,dhl,pharmacy,bike,express,west,foggy,178.3,42.01,8,5,3,yes,failed,1,1067.53,5.987268648345484,25.411330635562962
21990,amazon logistics,electronics,bike,two day,north,foggy,69.9,36.51,2,16,-14,no,delivered,5,459.03,6.56695278969957,12.572719802793754
21991,delhivery,clothing,ev bike,two day,east,stormy,86.4,1.33,8,16,-8,no,delivered,5,435.99,5.046180555555555,327.812030075188
21992,amazon logistics,electronics,van,same day,west,rainy,53.4,32.31,6,8,-2,no,delivered,5,463.93,8.687827715355805,14.3587124729186
21993,shadowfax,groceries,ev van,two day,east,foggy,202.1,40.2,10,16,-6,no,delivered,5,1131.1,5.596734289955467,28.136815920398007
21994,dhl,documents,bike,express,north,rainy,22.8,32.93,6,2,4,yes,delayed,2,262.79,11.525877192982456,7.9802611600364415
21995,blue dart,automobile parts,ev van,same day,east,cold,32.0,30.04,1,8,-7,no,delivered,4,350.12,10.94125,11.655126498002664
21996,xpressbees,documents,bike,standard,west,clear,153.4,27.69,6,24,-18,no,delivered,3,850.07,5.541525423728814,30.699530516431924
21997,delhivery,electronics,ev bike,standard,west,cold,100.6,10.7,3,24,-21,no,delivered,3,535.1,5.319085487077535,50.00934579439253
21998,fedex,groceries,ev van,standard,south,foggy,275.8,31.58,7,24,-17,no,delivered,5,1473.74,5.343509789702683,46.66687777074098
21999,blue dart,cosmetics,bike,express,east,cold,248.1,13.05,10,6,4,yes,delayed,2,1329.65,5.359330914953648,101.88888888888889
22000,ecom express,cosmetics,van,express,central,clear,120.1,12.57,3,4,-1,no,delivered,4,688.21,5.730308076602832,54.75019888623707
22001,blue dart,automobile parts,ev van,same day,central,foggy,269.0,11.76,8,8,0,yes,delayed,2,1480.28,5.502899628252788,125.87414965986395
22002,amazon logistics,groceries,ev bike,express,south,stormy,175.6,23.55,7,5,2,yes,delayed,3,998.65,5.687072892938497,42.40552016985138
22003,shadowfax,furniture,scooter,same day,west,rainy,140.4,23.17,11,8,3,yes,delayed,2,871.51,6.207336182336182,37.61372464393612
22004,delhivery,pharmacy,scooter,standard,central,rainy,245.1,34.84,10,24,-14,no,delivered,5,1330.02,5.426438188494492,38.17508610792193
22005,xpressbees,electronics,van,express,north,clear,295.3,20.16,8,7,1,yes,delayed,2,1586.98,5.374128005418219,78.71924603174604
22006,amazon logistics,electronics,van,same day,east,cold,219.5,24.78,8,8,0,yes,delayed,2,1271.84,5.7942596810933935,51.32526230831315
22007,blue dart,fragile items,scooter,two day,west,stormy,210.0,12.94,8,16,-8,no,delivered,4,1088.82,5.184857142857142,84.14374034003092
22008,ecom express,groceries,bike,express,south,clear,233.6,38.28,5,6,-1,no,delivered,5,1332.84,5.7056506849315065,34.81818181818181
22009,amazon logistics,cosmetics,van,same day,south,cold,130.5,2.77,5,8,-3,no,delivered,3,760.81,5.829961685823754,274.66064981949455
22010,xpressbees,automobile parts,van,express,central,foggy,227.3,6.32,12,6,6,yes,delayed,2,1205.46,5.3033875934887815,190.7373417721519
22011,dhl,documents,scooter,standard,north,cold,152.8,20.18,3,24,-21,no,delivered,4,824.54,5.396204188481675,40.859266600594644
22012,blue dart,cosmetics,ev bike,express,south,clear,270.0,17.6,9,7,2,yes,delayed,3,1452.8,5.38074074074074,82.54545454545453
22013,dhl,clothing,scooter,express,central,rainy,258.3,25.64,10,7,3,yes,delayed,3,1418.42,5.491366627951994,55.32059282371295
22014,amazon logistics,cosmetics,ev van,express,west,stormy,32.6,3.83,6,2,4,yes,delayed,2,224.49,6.886196319018405,58.6135770234987
22015,shadowfax,clothing,bike,standard,west,hot,132.9,19.85,3,24,-21,no,delivered,4,724.05,5.448081264108351,36.47607052896725
22016,shadowfax,documents,truck,same day,east,rainy,210.4,39.33,10,8,2,yes,failed,1,1269.99,6.036074144486692,32.29061784897026
22017,amazon logistics,furniture,ev van,express,south,foggy,33.0,26.08,2,2,0,no,delivered,4,293.24,8.886060606060607,11.243865030674847
22018,dhl,furniture,scooter,standard,west,clear,99.5,4.29,4,24,-20,no,delivered,5,510.37,5.129346733668342,118.96736596736596
22019,delhivery,electronics,truck,express,south,cold,107.2,17.03,4,4,0,no,delivered,5,637.09,5.943003731343284,37.40986494421609
22020,amazon logistics,fragile items,ev bike,same day,south,stormy,199.1,27.96,9,8,1,yes,delayed,2,1179.38,5.923556002009041,42.18097281831188
22021,shadowfax,electronics,van,standard,east,cold,26.6,18.69,3,24,-21,no,delivered,5,189.07,7.107894736842105,10.116104868913856
22022,shadowfax,fragile items,truck,same day,north,stormy,254.9,11.8,10,8,2,yes,delayed,2,1409.9,5.5311887014515495,119.48305084745763
22023,shadowfax,clothing,truck,two day,west,hot,123.9,13.66,5,16,-11,no,delivered,3,660.48,5.330750605326877,48.35139092240117
22024,amazon logistics,cosmetics,van,same day,central,rainy,3.6,7.62,2,8,-6,no,delivered,4,140.86,39.12777777777778,18.485564304461946
22025,xpressbees,cosmetics,van,same day,west,rainy,279.7,22.37,7,8,-1,no,delivered,4,1565.61,5.597461565963532,69.98703620920875
22026,xpressbees,furniture,van,two day,south,cold,184.5,0.68,5,16,-11,no,delivered,5,924.54,5.011056910569105,1359.6176470588234
22027,amazon logistics,furniture,bike,same day,north,rainy,54.0,39.68,4,8,-4,no,delivered,4,489.04,9.056296296296297,12.32459677419355
22028,ekart,electronics,van,two day,west,hot,251.6,14.96,7,16,-9,no,delivered,4,1302.88,5.178378378378379,87.0909090909091
22029,xpressbees,automobile parts,scooter,express,east,cold,244.2,46.79,10,6,4,yes,delayed,2,1411.37,5.779565929565929,30.163923915366528
22030,ecom express,clothing,van,same day,central,stormy,259.1,3.48,15,8,7,yes,failed,1,1405.94,5.426244693168661,404.0057471264368
22031,ekart,pharmacy,scooter,same day,east,hot,176.4,43.98,9,8,1,yes,delayed,3,1113.94,6.314852607709751,25.328331059572537
22032,shadowfax,electronics,truck,two day,north,cold,178.1,3.76,8,16,-8,no,delivered,3,901.78,5.063335204941044,239.83510638297872
22033,xpressbees,cosmetics,bike,standard,central,clear,254.6,38.08,10,24,-14,no,delivered,4,1387.24,5.4487038491751765,36.4296218487395
22034,fedex,groceries,bike,two day,south,hot,188.1,30.65,6,16,-10,no,delivered,3,1032.45,5.4888357256778315,33.68515497553018
22035,ecom express,furniture,scooter,standard,west,cold,3.6,33.21,0,24,-24,no,delivered,4,108.13,30.036111111111108,3.2559470039144833
22036,dhl,electronics,truck,two day,north,foggy,200.6,17.83,6,16,-10,no,delivered,4,1056.49,5.2666500498504485,59.25350532809872
22037,blue dart,clothing,scooter,express,central,clear,283.7,1.66,9,7,2,yes,delayed,3,1473.48,5.193796263658795,887.6385542168675
22038,blue dart,groceries,van,same day,central,cold,159.1,27.21,4,8,-4,no,delivered,5,977.13,6.141609050911376,35.91069459757442
22039,amazon logistics,cosmetics,bike,express,north,hot,47.0,21.57,0,2,-2,no,delivered,5,349.71,7.44063829787234,16.21279554937413
22040,xpressbees,pharmacy,van,two day,central,stormy,297.1,16.3,14,16,-2,no,delivered,4,1543.4,5.194883877482329,94.68711656441718
22041,shadowfax,documents,van,same day,west,hot,141.3,18.34,3,8,-5,no,delivered,3,861.52,6.097098372257607,46.974918211559434
22042,dhl,pharmacy,scooter,express,central,clear,102.5,42.59,3,4,-1,no,delivered,3,690.27,6.734341463414634,16.207325663301244
22043,dhl,documents,bike,standard,south,cold,269.3,8.14,5,24,-19,no,delivered,4,1370.92,5.090679539546974,168.4176904176904
22044,ecom express,furniture,truck,two day,south,clear,204.6,42.08,5,16,-11,no,delivered,5,1149.24,5.617008797653959,27.310836501901143
22045,xpressbees,furniture,scooter,two day,east,clear,133.6,3.41,4,16,-12,no,delivered,3,678.23,5.076571856287425,198.89442815249268
22046,ecom express,documents,van,standard,east,clear,112.2,36.87,5,24,-19,no,delivered,4,671.61,5.985828877005347,18.215622457282343
22047,amazon logistics,clothing,ev bike,express,west,hot,267.6,18.55,5,7,-2,no,delivered,3,1443.65,5.394805680119581,77.82479784366576
22048,xpressbees,furniture,bike,standard,central,foggy,95.6,7.97,5,24,-19,no,delivered,3,501.91,5.2501046025104605,62.97490589711418
22049,fedex,pharmacy,ev bike,standard,central,cold,134.8,13.07,3,24,-21,no,delivered,5,713.21,5.290875370919881,54.56847742922724
22050,ekart,automobile parts,van,standard,central,clear,121.6,29.61,3,24,-21,no,delivered,5,696.83,5.730509868421053,23.53360351232692
22051,shadowfax,furniture,truck,same day,south,rainy,291.4,39.68,10,8,2,yes,delayed,2,1632.7206,5.603021962937544,41.147192540322585
22052,xpressbees,furniture,bike,two day,north,stormy,263.5,34.45,9,16,-7,no,delivered,5,1420.85,5.392220113851992,41.24383164005805
22053,fedex,furniture,van,same day,north,foggy,209.5,20.33,5,8,-3,no,delivered,5,1208.49,5.768448687350835,59.44367929168717
22054,delhivery,fragile items,van,express,north,foggy,176.4,39.1,6,5,1,yes,delayed,2,1049.3,5.948412698412698,26.83631713554987
22055,ecom express,documents,scooter,two day,west,clear,150.6,11.04,6,16,-10,no,delivered,3,786.12,5.2199203187251,71.20652173913044
22056,amazon logistics,groceries,truck,same day,east,foggy,32.4,37.2,5,8,-3,no,delivered,5,373.6,11.530864197530866,10.043010752688172
22057,dhl,groceries,truck,standard,south,clear,269.6,29.23,9,24,-15,no,delivered,5,1435.69,5.3252596439169135,49.11700307902839
22058,fedex,pharmacy,van,same day,west,foggy,293.1,46.03,10,8,2,yes,delayed,2,1632.7206,5.570524053224156,35.470792961112316
22059,blue dart,cosmetics,truck,standard,north,rainy,222.8,37.8,11,24,-13,no,delivered,4,1227.4,5.508976660682226,32.470899470899475
